comment;score;en_com
"
อีกนิดหน่อย
";4;A little more
"
ดีมากๆๆ เท่าที่เคยตะเวนรักษาลูกมา คุณหมอเปิดโอกาศให้คนไข้ได้พูดคุยถึงเรื่องอาการอย่างละเอียดพึ่งเคยเจอค่ะ หัวใจสำคัญ ที่นี้คือการให้บริการค่ะ ขนาดคนเยอะมากๆ ไม่น่าจะทำได้ดีขนาดนี้ มีแค่บางจุด/และเจ้าหน้าที่บางคนเท่านั้นค่ะ ที่ดูจะขี้หงุดหงิด แต่ก็น้อยมากที่เจอ
";5;"Very good as I had patrolled The doctor opened the opportunity for patients to talk about the symptoms in detail, once they met. The key to this is the service. A lot of people Shouldn&#39;t do well There are only some points / and some officers only That looks frustrating But very little is found"
"
การที่มาใช้บริการรพ.รัฐบาลต้องทำใจค่ะขนาด รพ.เอกชนยังต่อรอคอยค่ะ
";3;The use of government hospital services must be mindful of the size. The private hospital continues to wait.
"
รอคิวนานค่ะ เรียกเข้าพบแพทย์ ก็ผิดห้อง
";3;Waiting for a long time. Calling to see a doctor was wrong.
"
ดีที่สุด
";5;best
"
การดูแลน้อยเข้าใจบุคลากรไม่เพียงพอ แต่มารยาทเจ้าหน้าที่นี่สิ อบรมกันบ้างนะคะ คิดแค่ว่ามาทำงานเพื่อรับเงินเดือนรึไง
";1;Less supervision, insufficient personnel knowledge But the courtesy officer here Some training Just think of coming to work to receive a salary?
"
แล้วแต่เพราะหลากหลายสถานการณ์แต่ผมเชื่อมั่นว่าโรงพยาบาลจุฬาฯเป็นหนึ่งในไม่กี่แห่งที่ดีที่สุดของประเทศไทย
";5;But because of a variety of situations, I believe that Chula Hospital is one of the few best places in Thailand.
"
หมอเก่งมาก หล่อด้วย
";5;The doctor is very handsome too.
"
ยอดเยี่ยมมาก
";5;Excellent
"
พ่อไปตรวจที่รพ. ยื่นบัตรนัดแต่เช้า แต่หาประวัติคนไข้ไม่เจอสักครั้ง ทำงานแบบไหนกันคะ ติดต่อกลับได้เลยคะ เรื่องจริงที่ไม่เคยพัฒนา
";1;"Father went to check at the hospital. Submit an appointment card in the morning But can&#39;t find the patient&#39;s history once What kind of work Can contact me back The true story that never developed"
"
บัตรคิวส่งตัว ที่ใช้กดตู้ เปิด(เวลา)ตีอะไรครับ
";1;The delivery queue card that is used to press the open cabinet (time). What is the hit?
"
ดีมากคะ
";5;Very good
"
เป็นรพที่ดีอีกรพหนึ่งของกทมหมอเก่งพยาบาลก็น่ารักค่ะ
";5;Is a good hospital, another hospital in Bangkok
"
เคยได้ยิน แต่ไม่อยากไป
";1;"Had heard but didn&#39;t want to go"
"
คุนหมอน่ารักมาก
";5;Kun is very cute.
"
ที่จอดรถน้อยมากสำหรับผู้มารักษา/มีแต่ที่จอดของหมอกับพยาบาลและรถหรูของคนมีตังค์เท่านั้น...น่าจะปรับปรุงบ้างแต่ไม่รู้เมื่อไหร่จะทำสักที...เฮ้อ...!!!
";5;"The parking lot is very small for the therapist / There is only a parking lot of doctors and nurses and luxury cars of people with money ... should be improved, but don&#39;t know when to do something ... Sigh ... !! !"
"
บริการดี เป็นระบบ หมอเก่ง เครื่องมือทันสมัย
";5;Good service, good doctor system, modern tools
"
พยาบาลสวยๆ
";5;Beautiful nurse
"
ดีครับสำหรับโรงพยาบาล
";4;Good for the hospital.
"
เยียมมากครับ
";5;Very much
"
หมอดี รพดี แต่อย่าถามถึงที่จอดรถ...
";4;"Good doctor, good, but don&#39;t ask about parking ..."
"
มาตรฐานระดับชาติ คนไข้มากทำให้ต้องรีบร้อนความผิดพลาดจึงเกิดคุณหมอเขียนสั่งยาเร็วเภสัชอ่านไม่ชัดเจนรีบด้วยคนไข้เลยรับยาผิดแก้ไขได้ครับเป็นกำลังใจให้สู้ๆ
";5;National standard The patient had to hurry and make mistakes, so the doctor wrote a prescription quickly. The pharmacy was not clear. Hurry with the patient so he received the wrong medicine.
"
บริการดีค่ะคุนหมอเก่ง
";5;Good service, good doctor.
"
ดีค่ะพ่อเคยผ่าตัดที่นี่
";5;Well, my dad had surgery here.
"
เวรเปรหน้าฉุกเฉินพูดจาไม่ดี แย่มาก ไม่บริการ (เล่นแต่โทรศัพท์ไม่สนใจคนป่วย)
";5;"Spread the emergency face, speak badly, bad, not service (play, but the phone doesn&#39;t care about the sick)"
"
ขอบคุณคุณหมอ และพยาบาล และเจ้าหน้าที่ทุกฝ่าย ที่ดูแลคุณยาย และ คุณพ่อ ขอให้ทุกท่านมีความสุข สุขภาพแข็งแรง ทำงานอย่างมีความสุข ตลอดไปนะคะ
";5;Thank you to the doctors and nurses and all staff. Who takes care of Grandma and Father, wish you all happiness healthy Working happily forever
"
คุณยายรักษาหลังที่นี้ (ร.พ. จุฬาลงกรณ์ )
";4;Grandmother after treatment (Chulalongkorn Hospital)
"
คุณหมอและคุณพยาบาลดูแลดีครับ พูดก็เพราะ
";4;The doctor and the nurse take good care of it.
"
หมอ พยาบาล เจ้าหน้าที่ดี แต่ประชาสัมพันธ์อาสา ที่คอยจัดคิวคอยคัดกรอง พูดจาแย่มาก พาไปดูงานรพ.ตำรวจหน่อยก็จะดีนะ
";4;Doctor, nurse, staff, good But public relations volunteer Who are waiting to queue for screening, speak badly, take a look at the police hospital work
"
มาครั้งแรก ก็รู้สึกแย่กับคนเข็นรถขึ้นลิฟท์ตึก ภปร.เลย ที่พูดนะ ปากหรือนั่น ?????
";1;First time, I feel bad with people pushing the car to lift the building.
"
ก็เห็นทางโรงบาลนะ ก็คิดว่าคงจะไม่ถูกใจทุกคนหรอก
";5;Saw the hospital Thought that he would not like everyone
"
ดีค่ะ
";5;Good
"
ดีค่ะ..อยากมาใช้ ปกส.ที่นี่แต่คิดว่าน่าจะเต็มแล้วค่ะ
";5;Good .. I want to use Cover the MP here, but I think it should be full.
"
กว้างใหญ่ไพศาล ร่มรื่น ต้นไม้เยอะ ตึกเยอะ พยาบาลน่ารัก
";5;Wide, shady, trees, lots of buildings, cute nurses
"
คนเยอะรอนานหน่อยแต่ก็ดี
";4;A lot of people wait a long time, but good.
"
ห่วยแตกมาก มารักษาผิวหนังตั้งแต่ 7 โมงตอนนี้ 10 โมงยังไม่รักษา คนที่มาคิวหลังๆได้ก่อน ไม่รุ้ว่าระบบแบบนี้ ผ่านมาตรฐานมาได้อย่างไร ห่วยมากกๆ เจ้าหน้าที่ก็พูดจาแย่มาก
";1;"Very bad to treat the skin from 7 o&#39;clock in the morning. Now 10 o&#39;clock, still not healing. People who come to the back queue first Do not know how this system How can I pass the standard? Very bad. The staff speak very badly."
"
รักษาดีมากครับ
";5;Very good treatment
"
คนไข้เยอะมาก....เป็นกำลังใจให้ จนท.ทุกๆท่าน ครับ...
";5;A lot of patients .... It is encouraging until all of you ...
"
ดีมากโรงบาลนี้เคยไปคลอดลูกที่นี้ค่ะบริการดีเวอร์หมอน่ารักนิสัยเป็นกันเองมากยิ่งนักศึกษาฝึกหัดยิ่งนิสัยดีโรงบาลจุฬาฯดีที่สุดแล้วค่ะทำดีมาก
";5;Very good. This hospital used to give birth to a baby here. Good service, lovely doctor, very friendly character. More students, good practice, good habits.
"
ที่ผมไปมานะครับบริการดีมากครับหมอก็ใจดีครับออกค่ายาให้ผมด้วย
";5;I went to Mana. The service is very good. The doctor is kind. I leave the medicine fee for me too.
"
ชอบโรงบาลนี้มากคะถึงจะรอนานก็เค้าใจเพราะคนไข้เยอะและมีอย่างนึ่งอยากขอไม่ต้องให้คนเข้ามาเดินขายของนะคะพอรอไม่ซื้อก็ด่า วันนี้กผ้เหมือนกันไม่รู้เค้าด่าเราหรือป่าว ตอนเราลงบันได้เลื่อยลงมาเค้าก็ลงตามมาด้วย เค้าก็พูดกับเพื่อนเค้าข้างหลังเราว่า ซื้อดอกเดียวก็ไม่ได้ไอพวกเหี้ยขี้งก เพราะเค้าก็มาขอให้เราซื้อเหมือนกัน ขอละนะคะ
";5;"I like this hospital very much to wait for a long time, because he has a lot of patients and is steaming. Today, I don&#39;t know how to curse us. When we got down, he saw him down and followed him. He said to his friends behind us that Buy one flower, not a cough, bad guys Because he came to ask us to buy as well."
"
สับสนไปหน่อย..เพราะตึกเยอะมาก
";4;A little confused ... because of the many buildings
"
บริการดี คุณหมอเก่งมาก
";5;Good service, very good doctor
"
คุณหมอเก่งลูกสาวรอดตายก็ที่นี่
";5;Dr. Weng, daughter survived here.
"
แม่เข้ารักษาตัวที่โรงพยาบาลจุฬาฯ ด้วยอาการก้อนเนื้อที่ทวารหนัก มาตั้งแต่เดือนมกราคมจนถึงตอนนี้ หมอนัดคิวจะผ่าตัดให้แต่ช้ามากๆๆๆ อะคะ แม่ปวดมากขึ้นทุกวัน ๆ กินยามอร์ฟีนที่หมอให้แก้ปวด จนกระทั่งความจำไม่ดี หลงๆลืมๆ เบลอๆ พูดคุยอะไร จำไม่ได้ ทั้งๆ ที่ก่อนมาแม่อาการดี ปกติทุกอย่าง สงสารแม่มากๆๆๆ อะคะ พอจะมีทางช่วยแม่มั้ยคะ ก่อนหน้านี้คนไข้มีความรู้สึกดีนะคะที่ได้มาอยู่ รพ.นี้ แต่ตอนนี้ชักไม่ไหวแล้ว คะ มีทางไหนที่จะทำให้การรักษารวดเร็วได้บ้างคะ จนตอนนี้คนไข้มีก้อนเนื้อเพิ่มมาอีก 1 ก้อนแล้วคะ ก้อนเนื้อเดิมก็ใหญ่ขึ้น คนไข้ปวดจนอยากจะตัดขาทิ้งแล้วค่ะ
";1;Mother admitted to Chula Hospital With an anal lump From January until now Doctor Nuek Kyu will give the surgery, but very slowly Until the memory is not good, lost, forgotten, blurred, talking, not remembering, even before coming, mother, good condition, normal, everything, pity, mother very much Previously, the patient had a good feeling of being able to come to this hospital, but now it is not possible. Is there any way to make a quick treatment? Until now, the patient has 1 additional lump of meat The patient has pain and wants to cut off his leg.
"
แม้คนมากมายก้อต้องรอ
";5;Even though many people have to wait
"
พาแฟนมาผ่าตัดครั้งที่ 2 โดยไม่เคยรู้จักใครมาก่อนที่จะเข้ามา... ได้รับบริการมาตรฐานเท่าเทียม และเสมอภาพนะ พยาบาบตึกเจริญ-สมศรีทำหน้าที่ได้ประทับใจค่ะ
";1;Take the girlfriend to surgery for the second time without ever knowing anyone before coming in ... Receiving equal and always standard services
"
ก็งั่นๆแหละลูกชายรอคิวผ่าหลังมาสามปีละไม่เห็นมีห่าไรเลย
";2;So, the son waited for three years to come and see.
"
อบากบอกว่าขอบคุณ คุณหมอธวัชชัยและพยาบาลทุกท่านในตึก ภปร ชั้น 9 ที่ดูแลลูกสาวที่ป่วยเป็นโรค sleด้วยดีตลอดมาขอขอบคุณมากๆค่ะ
";5;Abak said thank you Dr. Thawatchai and all nurses in the 9th floor of the Phrapa building that takes care of the sick daughter. sle all too well, thank you very much
"
ขอบคุณคุณหมอและพยาบาลทุกคนที่ดูแลเป็นอย่างดี ซาบซึ้งจริงๆนะค่ะ คิดถึงมิตรภาพดีๆที่มีให้กันจังเลย
";5;Thank you to all the doctors and nurses who take good care of Really appreciative. Think of good friendships that are so good.
"
ดี
";5;good
"
พูดจาดีๆเป็นป่ะค่ะ เจ้าหน้าที่ต้อนรับแบบนี้อย่ามีเลยดีกว่าค่ะ จำเป็นต้องเสียงดังป่าว พูดจาดีๆไม่เป็นหรอค่ะ #รบกวนไปเรียนมารยาทมาใหม่ด้วยค่ะ #บางคน
";2;"Good speech This kind of receptionist doesn&#39;t have any better. Needing a loud voice Isn&#39;t it good? # Please disturb to learn new manners too # Some people"
"
ให้บริการดีมาก ค่ะ
";5;Very good service
"
ไม่อยากเห็นคนป่วยไม่อยากเข้าโรงบาลแต่งานที่ทำอยู่มันต้องได้เห็นได้เจอครับ
";1;Do not want to see the sick, do not want to go to the hospital, but the work done must be seen.
"
บริการดีมากค่ะคุณพ่อดิฉันมาทุกเดือนให้บริการดีน่ารักตั่งแต่คุณหมอจนถึงพยาบาลขอให้รักษามาตรฐานอย่างนี้ตลอดไปนะคะ
";5;The service is very good. Father, I come every month. Good service, lovely, like the doctor until the nurse. Please keep this standard forever.
"
นั่งคอยครึ่งวัน แต่เข้าตรวจไม่ถึง5นาที เฮ้อ....ระบบเขาดีจิง
";1;Sitting waiting for half a day But not less than 5 minutes Sigh .... His system is good.
"
อย่กทราบการต่อหมั่นว่าอยากปรึกษาหมอว่าควรทำยังงัยบ้างค่ะ
";2;I know that I want to talk to my doctor about what I should do.
"
สุดยอดกับคุณหมอครับ
";5;Top with Doctor
"
เจ้าหน้าที่เก็บขยะของโรงพยาบาลจุฬาฯนี่สุดยอดมากครับ คำพูดคำจาฟังไม่ได้เลย
";1;"The garbage collector of Chulalongkorn Hospital is great. Words can&#39;t be heard."
"
เขาก็บริการดีน่ะคุณๆๆตอ้งเข้าใจน่ะเป็นโรงบาลที่มีผู้ป่วยเยอะการบริการก็ตอ้งมีล้าช้าบ้าง
";2;"He&#39;s a good service. You can understand. It is a hospital that has a lot of patients."
"
รอนานมาก แต่คุณหมออธิบายดีมากทำให้ง่ายต่อการักษาสรุปว่าชอบโรงพยาบาลนี้ค่ะ
";5;Waiting for a long time, but the doctor explained very well, making it easy to maintain the conclusion that I like this hospital.
"
เป็นสถานพยาบาลของรัฐที่รวมบุคคลากรทางการแพทย์มากมาย
";5;Is a public hospital that includes many medical personnel
"
ร.พที่ดีสำหรับฉันเป็นสถานทีาทำงานและดูแลผู้ป่วยได้ตลอด24ชั่วโมงเกือบ3ปีสำหรับฉันสุดยอดแห่ง ร.พค่ะ
";5;A good school for me is a place to work and take care of patients 24 hours a day, almost 3 years for me.
"
บริการซวงแตกกับการจัดระบบบริการเมื่อไหร่จะพัฒนาสักที โดยเฉพาะเจ้าหน้าที่ที่พูดจาหมาไม่แดก ทำเหมือนไม่อยากมาทำงานบริการถ้าคุณไม่อยากมาทำงานบริการคุณออกกไปทำอย่างอื่นสิ ให้เอาคนที่เขาต้องการทำงานจริงๆมาทำ!!!!
";1;"When the service is broken, when will the service system be developed? Especially the staff who speak the dog is not Do not want to come to work if you don&#39;t want to come to work. Let the person he really wants to work for !!"
"
ดีมากๆๆๆ
";5;Very good
"
คุณภาพให้ที่1เลยค่ะ >
";5;"Quality for 1st place&gt;"
"
บริการดีค่ะ
";5;Good service
"
วันที่ 21 มิย.มาผ่าตัด คุณหมอและคุณพยาบาลดูแลเป็นอย่างดีมาก ขอขอบคุณมากๆค่ะ
";5;Day 21, June, come to surgery. Doctor and nurse are very well cared Thank you very much
"
ทุกอย่างดีหมดติดอยู่อย่างเดี่ยว ห้องเบอร์35แพนกรับผู้ป่วยใน ตึกจักรพงษ์ พนักงานคนอ้วนๆซอยผมสั้นข้างนึง หน้าไม่เต็มใจทำงาน คนมาถามก็ตอบน้ำเสียงไม่พอใจตอบแบบถากๆ คนไข้ไปยืนรอถามก็ทำเฉยมองหน้าแล้วก็ไม่ตอบ ฟังเพลงดูmv เริ่ดมากคะอีดอก
";3;Everything is fine, sticking alone Room No. 35 Pan Pan received patients in the Chakrabongse building, the obese staff, and the hair cut on one side. The face is not willing to work. The questioner responded with an unsatisfactory voice response. The patient went to stand and asked, did not look at the face, and did not answer. Listen to music. See mv.
"
ที่จอดรถหาที่จอดยากมั้งมาก
";2;Parking is difficult to find at the park.
"
เริ่มใช้ระบบรับบัตรคิวใหม่คนแออัดมากวุ่นวายจัง..รักษาสุขภาพกันนะอย่าป่วยเลยมาแล้วอาจป่วยมากกว่าเดิม
";5;"Start using the new queue card system. People are very crowded... Keeping healthy. Don&#39;t get sick."
"
ครอบครัวได้ใช้บริการที่นี่
";5;The family has used the service here.
"
การบริการ ที่ดี ของบุคลากร แม้งานจะหนัก ก็ยังสามารถดูแล และรักษาได้อย่างดี ขอบคุณบุคลากรทุกท่านค่ะ
";5;Good service of personnel, even if the work is heavy, can still take care of And heal well Thank you to everyone.
"
ไม่มีความสงสารกู กูเกรียจ ร.พนี้
";1;There is no compassion for this school.
"
บริการดีค่ะใครไม่สบายไปรักษาได้เลยค่ะ
";5;Good service, who is not comfortable to treat
"
ขอบคุณคุณหมอและพยาบาลทุกคน แต่ ปรับปรุง พยาบาลที่มีอายุที่ชอบตะคอกคนใข้แก่แก่ เห็นแล้วสงสารค่ะ .
";4;Thank you to all the doctors and nurses, but improve the older nurse who likes to shout. I saw a pity.
"
หมอเก่งนะ
";5;Good doctor
"
แผนกฉุกเฉินคุณหมอน่ารักพยาบาลก็น่ารัก...ดูแลดืค่ะ
";3;Emergency department, doctor, cute, nurse is cute ... take care
"
ผู้ป่วยบางคน จะตายไม่ตายแลแต่หมอบอกว่าไม่เป็นอะไร ตรวจหาสาเหตุไม่เจอ ไปก็หลายโรงพยาบาลเสียเงินทองก็มากมาย ทุกที่หมอก็บอกว่าไม่เป็นอะไร ถ้าหมดที่ไปแล้วลองคุยกับหนูได้นะครับ
";4;"Some patients will die and not die, but the doctor says nothing. Can&#39;t detect the cause Went to many hospitals and lost a lot of money Everywhere the doctor said that it was nothing. If you go out and try talking to me"
"
ผิดกับที่คิดไว้คับเจ้าหน้าที่ดีมากชอบป้าคนที่กดบัตรคิวให้จังคับ ใจดีมากกดหลายครั้งไม่ขึ้นก็ไม่มีบ่นเลยคับแถมป้าแกมายืนกดให้คำแนะนำตั้งแต่ตีห้า ไปครั้งหน้าจะเอาขนมไปฝากนะครับ
";5;Wrong with the thought. Very good staff. Like aunt who presses the queue card. Very kind, press many times, no more, no complain Next time, take the candy to leave.
"
สถานพยาบาลระดับประเทศ ส่วนใหญ่จะไปเป็นเพื่อนคนป่วย
";5;National level hospitals Most of them go to be sick friends.
"
เห้ออออออออออ เหมือนจะดี สุดท้ายต้องคอยลุ้นดูว่าจะเป็นไง
";3;Oh, so good, like being good. Lastly, have to wait to see what will be.
"
ก็ดีนะดีมากๆ
";1;Good, very good
"
พยาบาลห้องฉุกเฉิน แสดงกริยาได้แย่มากๆๆๆเท่าที่ได้เจอ ถ้าอธิบายด้วยกริยาแบบนั้น ก้อไม่ต้องพูด ไม่ต้องมาเป็นพยาบาล มันขัดกับชุดนางฟ้าสีขาว ถ้ามีผู้บริหารเห็นควรปรับปรุงมารยาทอย่างแรงนะคะ คุณทำงานให้บริการ คนไข้หรือญาติมีข้อสงสัยเยอะถามเยอะ เรื่องมากก็เพราะมันเป็นเรื่องสุขภาพของคนที่เค้ารัก มันเป็นความเป็นความตาย มันก็เป็นเรื่องปกติไม่ใช่หรอที่ญาติอยากรู้ว่าคนไข้จะเป็นยังไง หรือต้องรอหรืออะไรต่อไป ถึงคุณจะรำคาญมากแค่ไหนก็ไม่ควรแสดงออกแบบนั้นหรือแบบนั้น
";1;"Emergency room nurse Can show very bad verbs as you can see If explaining with that kind of verb Don&#39;t have to say Don&#39;t have to be a nurse It is contrary to the white fairy dress. If an executive sees it, it should be improved with strong manners. You work for service Patients or relatives have a lot of questions. The story is great because it is the health of the person he loves. It is death It is not normal that relatives want to know what patients will be. Or have to wait or continue Even if you are annoyed how much you shouldn&#39;t show that design or that way"
"
เคยนึกชื่นชมบริการที่เป็นกันเอง แต่วันนี้เป็นวันแรกที่รู้สึกว่าที่นี่แก้ปัญหาไม่ได้ ระบบขัดข้อง แต่ไม่มีวิธีช่วยเหลือคนไข้ บางแผนกบริการได้เห็นแก่ตัวปัดภาระหน้าที่ความรับผิดชอบให้พ้นตัว เพียงเพื่อไม่ให้แผนกตัวเองมีภาระที่เพิ่มมากขึ้น
";3;Used to appreciate the friendly service But today is the first day that I feel that the problem is not solved. Some service departments are selfish and shirk their responsibilities. Just to prevent the department from having more burdens
"
ดีคับ คุณหมอดูแลดีมาก สามารถทำให้ผมหายจากการเกิด อุบัติเหตุ มอไซด์ผลิกคว่ำ อย่างแรงได้ และหายเป็นปกติ เดิน นั่ง ได้อย่างเดิม
";4;Well, the doctor is very good. Can cause the hair to recover from accidents
"
บริการดีมากๆ บุคลากรล้วนแต่มีจิตใจดีทุกๆคนค่ะ
";5;Very good service. Personnel are all good minds.
"
คุณหมอพูดจาดี วิเคราะห์โรค น่าเชื่อถือ แต่เจ้าหน้าทีหน้าห้องตรวจพูดจาไม่ค่อยดี คำอธิบายไม่ชัดเจน พูดกับคนไข้ ห้วนสั้น แฝงลักษณะ รำคาญ เวลาที่คนไข้ไม่เข้าใจ คำพูดที่ไม่ชัดเจน ....ปรับปรุงส่วนเจ้าหน้าที่ อีกนิด ส่วนคุณหมอ พยาบาล น่ารักมาก ...อย่างไรก็ชื่นชม มากค่ะ
";5;The doctor spoke well, analyzed the disease reliably, but the staff in front of the examination room spoke badly. The explanation is not clear. Speaking to patients with short, latent, annoying appearance when the patient does not understand. Unclear words .... To improve the staff a bit, the doctors, nurses are very cute ... how much appreciated
"
โรงบาลจุฬา เหอะ เมื่อวานทำขอใบไห้เลือดแต่ไม่ได้เลือด พอมาวันนี้กูยื่นเอกสารเหมือนเมื่อวาน บอกว่าเอาแต่ใบส่งตัวพระราม 2 กูยื่นเอกสารพี่ที่ห้องพยาบาลส่งไห้ดูก็ไม่ดู โรงบาลมี นางพยาบาลดอกทองได้ไง ต้องไห้กูตายคาโรงบาลป้ะค้ะ ? วิ่งขึ้นวิ่งลง แถมไห้กูรอคิว 2ชั่วโมงครึ่ง
";1;"Chulalongkorn Hospital, yesterday made a request for blood but didn&#39;t get blood. When today I submitted documents like yesterday Said that he only sent the Rama 2 letter Must have died? Run up, run down And wait for the queue 2 and a half hours"
"
ขอบคุณที่ดูแลร่างกายฉันตลอด31ปีก็มาที่นี่ดูแลกันที่นี่คลอดก็ที่นี่คนทุกคนต้องมีการซ่อมแซม ขอให้พระราชินีทั้งสามพระองค์ทรงพระเจริญ ผู้ก่อตั้งโรงบยาบาล
";3;Thank you for taking care of my body for 31 years. Come here, take care of each other here. May the three queens prosper Founder of the hospital
"
ให้คนไข้รอนานมากรอผ่าตั้งแต่7โมงเช้ากว่าจะได้ผ่าก็เที่ยงวัน รอจนไส้ติ่งแตก ทำงานกันไงว่ะอึดอัดว่ะไม่รุ้จะพูดไง
";2;"Let the patient wait very long, wait to cut from 7 o&#39;clock in the morning to get a midday cut. Wait until the appendix breaks. How do you work? It&#39;s uncomfortable. Don&#39;t say anything."
"
มันก็เป็นบางคนแส่วนมากอยากหั้ยปรับปรุงในการพูดจาแขกผู้มาใช้บริการให้มากกว่านี้เพราะเป็นโรงพยาบาลที่มีชื่อเสียงมากอีกโรงพยาบาลหนึ่งในประเทศไทยถ้าคุณใส่ชุดขาวหรือทำงานฝ่ายใดฝ่ายหนึ่งแล้วมาพูดแบบนี้ดูแล้วมันส่อสันดานนิสัยไพร่ออกมาอย่าลืมนะค่ะเงินเดือนพวกคุณมาจากภาษีเขาทั้งนั้นสรุปขอหั้ยอบรมณ์กันใหม่ด้วย ขอบคุณค่ะ
";5;"It is also a lot of people who want to improve in speaking. Guests who use the service more because it is a very famous hospital, another hospital in Thailand. If you wear a white dress or work in one department Then came to say this, and it seemed that the character of the common people came out. Don&#39;t forget, your salary comes from taxes. He also summarizes the new training. Thank you."
"
บริการดีคะ พูดจาสุขภาพ...ให้คำแนะนำได้ดีมาก
";5;Good service, healthy speech ... Very good advice.
"
พึ่งเข้าไปรักษาตัวที่นี่ รู้สึกประทับใจคุณหมอ พยาบาลที่นี่มาก กับรอยยิ้มที่มอบให้ ทุกท่านรักษาเราไม่ใช่แค่ใช้ยา แต่ใช้ใจด้วย ทำให้ดิฉันรู้สึกดี เหมือนไม่ป่วยเลย
";5;Just go in and heal here Was impressed by the doctor Nurses here a lot With a smile that gives Everyone treats us, not just using drugs, but using our hearts to make me feel good. Like not being sick at all
"
มาครั้งแรก การบริการของโรงพยาบาลดีมากเลย
";4;For the first time, the service of the hospital is very good.
"
คือผมเข้าใจน่ะ ว่าเป้นโรงบาลรัฐแต่คุณป้าช่วยพูดจาดีๆ หน่อย ผมก้ทำงานบริการน่ะผมเข้าใจ #ป้าที่ใส่แว่นอยู่ชั้น4 #ตัวเล็กๆ #หน้าห้องปฎิบัติการกลางน่ะ #ร้องเหี้ยหนักมาก
";1;Is that I understand That it is a public hospital, but Khun Aunt helps me to speak good things. # Aunt wearing glasses on the 4th floor # Small body # Front of the central operating room #Cam very bad
"
คนเยอะ รอนานเกิ้นนน
";3;A lot of people wait a long time.
"
ตึกภ.ป.ร.ช่องที่รอคิวช้ามากเลยค่ะรอนานกว่าจะได้ไปสถานีต่อไป
";4;The building of P.P., Chong, which is waiting for the queue is very slow. Wait longer to get to the next station.
"
ดีค่ะเพราะใช้บริการของทางโรงพยาบาลทั้งครอบครัว
";4;Well, because I use the services of the whole family
"
ตั้งแต่ไหนแต่ไรมา ผมรู้สึก และรับรู้มาโดยตลอด ด้วยตัวของผมเอง ว่า รพ.จุฬาลงกรณ์ เป็นสถาบันการแพทย์ ที่ดีที่สุด แม้คนจะเยอะมาก แต่ผมไม่เคยได้รับการปฏิบัติที่ไม่ดี แต่ครั้งนี้ พ่อของผม ได้ไปตรวจร่างกาย ต่อมลูกหมากที่นี่ กับคุณหมอ รศ. ท่านหนึ่ง ซึ่งการตรวจคลินิคนอกเวลา จะมีการจอง จัดคิว ที่เป็นระบบที่แน่นอน แต่ทำไมเวลาคนไข้จะสอบถาม ถึงได้มีอาการรีบร้อน ร้อนรน ผมรู้ ว่าท่าน รศ. อาจารย์หมอ มีอีกหลายที่ต้องไปตรวจที่ได้เงินมากกว่าที่นี่ แต่ถ้าท่านมีหลายที่ ด้วยระดับความสามารถท่าน ทำไมถึงยังต้องทำงานราชการด้วย ที่ผม ไปหา ไปตรวจ ที่ รพ.จุฬา เพราะว่า...ไปที่นั่น ไม่ต้องเลือกหมอ ที่นั่นเก่งทุกคน แล้วก็มารยาท การปฏิบัติ ก็ดีมาโดยตลอด
";1;"From time to time I have always felt and recognized. With myself, Chulalongkorn Hospital Is the best medical institution, even if a lot of people But I have never been treated badly, but this time my father went to check the body. The prostate gland here with a doctor, one of the doctors who will check the clinic outside of the time, will have a reservation for the exact system. But why when the patient asks Even though there was a hurry, I knew that Assoc. Prof. Dr. Mor has many more to go to check for more money here. But if you have many places With the ability level Why still have to work with the government that I went to check in at Chulalongkorn Hospital because ... went there Don&#39;t have to choose a doctor There are all good people and good manners."
"
ห้องน้ำเหม็นกระดาษไม่มีสำหรับครีนิคบ่ายสกปรกมากวานผู้บริหารดูแลด้วยขอบคุณค่ะ
";5;The toilet is stinking, paper is not available for the creatine. The afternoon is very dirty.
"
เป็น รพ.ที่ดีมาก
";3;Is a very good hospital
"
มาที่ตึกสถาบันโรงมะเร็งบริการดีคะคุนหมอพูดจาดีมากนางพยาบาลก็ดีให้ความรุ้ดีพูดจาดีหมดสิ่งไหนเราไม่รุ้เขาจะให้คำตอบดีมากรุ้สึกไม่ผิดหวังคะ
";5;Come to the Cancer Institute Building, Dokkun service. The doctor speaks very well. The nurse is good, so good things are all good. What we do not know if he will give a very good answer.
